"Sgnyea","Ctnm_en","Ctnm_id","Cttyp_en","Prvcnm_id","Prvcnm_en","Eect01","Eect02","Eect03","Eect04","Eect05","Eect06","Eect08","Eect09","Eect10","Eect11","Eect12","Eect13"
"2019","Yichun city","360900","City (Sub-provincial level)","360000","Jiangxi (province)","558.2618","","6.7799","","43.7942","98.1071","0.2500","45.3900","54.3700","42.0000","2745033.0000","65679.0000"
"2019","Fu zhou(city)","361000","City (Sub-provincial level)","360000","Jiangxi (province)","406.0323","","6.6884","","34.4209","49.7697","0.2100","48.8700","50.9100","32.0000","2138876.0000","67544.0000"
"2019","Shangrao(city)","361100","City (Sub-provincial level)","360000","Jiangxi (province)","683.2962","","6.4917","","40.9073","87.0443","0.6100","35.0800","64.3100","37.0000","2583058.0000","69145.0000"
"2019","Jinan(city)","370100","City (Prefectural level)","370000","Shandong (province)","796.7400","634.3900","","","146.5324","283.5096","0.0500","39.7100","60.2400","133.0000","13382112.0000","100593.0000"
"2019","Qingdao(city)","370200","City (Prefectural level)","370000","Shandong (province)","829.9400","704.1300","","","146.6362","","0.0200","42.2700","57.7200","134.0000","13849626.0000","103125.0000"
"2019","Zibo(city)","370300","City (Sub-provincial level)","370000","Shandong (province)","434.5500","338.3600","","","68.7508","38.9936","0.2000","56.0800","43.7300","63.0000","4944750.0000","78815.0000"
"2019","Zaozhuang(city)","370400","City (Sub-provincial level)","370000","Shandong (province)","424.6400","232.8300","","","34.8715","46.7254","0.0300","46.4000","53.5700","33.0000","2367099.0000","70788.0000"
"2019","Dongying(city)","370500","City (Sub-provincial level)","370000","Shandong (province)","197.6500","150.9300","","","37.6242","19.6289","0.0700","53.2400","46.6900","35.0000","3511963.0000","100224.0000"
"2019","Yantai(city)","370600","City (Sub-provincial level)","370000","Shandong (province)","653.4500","466.9700","","","88.3888","107.0176","0.1200","48.9100","50.9700","83.0000","6847587.0000","82280.0000"
"2019","Weifang(city)","370700","City (Sub-provincial level)","370000","Shandong (province)","918.1100","581.4800","","","86.6386","69.1210","0.0600","46.0000","53.9400","79.0000","5933961.0000","75283.0000"
"2019","Ji’ning(city)","370800","City (Sub-provincial level)","370000","Shandong (province)","893.6600","498.7800","","","72.9644","51.3823","0.0800","46.6200","53.3000","72.0000","5283463.0000","77459.0000"
"2019","Tai’an(city)","370900","City (Sub-provincial level)","370000","Shandong (province)","573.3300","349.4400","","","49.5701","50.2817","0.1000","52.4300","47.4600","46.0000","3129522.0000","67883.0000"
"2019","Weihai(city)","371000","City (Sub-provincial level)","370000","Shandong (province)","257.0100","194.8900","","","47.9314","34.8710","0.6000","58.5600","40.8500","47.0000","3345526.0000","71202.0000"
"2019","Rizhao(city)","371100","City (Sub-provincial level)","370000","Shandong (province)","308.4500","179.8900","","","30.2464","87.1956","0.0500","38.8200","61.1400","28.0000","2264273.0000","79686.0000"
"2019","Linyi(city)","371300","City (Sub-provincial level)","370000","Shandong (province)","1190.0500","562.6900","","","71.1261","298.4883","0.1000","38.2200","61.6800","64.0000","4911157.0000","76310.0000"
"2019","Dezhou(city)","371400","City (Sub-provincial level)","370000","Shandong (province)","598.6100","304.8400","","","41.0682","28.1093","0.2700","37.2300","62.5000","39.0000","2805461.0000","71740.0000"
"2019","Liaocheng(city)","371500","City (Sub-provincial level)","370000","Shandong (province)","647.0300","321.5000","","","41.0240","26.2678","0.0500","31.4000","68.5400","41.0000","2906252.0000","70475.0000"
"2019","Binzhou(city)","371600","City (Sub-provincial level)","370000","Shandong (province)","397.9700","228.4500","","","42.8904","37.8733","0.1100","53.4100","46.4800","41.0000","3018700.0000","73518.0000"
"2019","Heze(city)","371700","City (Sub-provincial level)","370000","Shandong (province)","1026.5300","444.6200","","","45.6335","41.2027","0.0500","26.6600","73.2900","44.0000","2910494.0000","66362.0000"
"2019","Guangzhou(city)","440100","City (Prefectural level)","440000","Guangdong (province)","953.7200","","","","400.2180","","0.0500","26.3800","73.5700","371.0000","45864824.0000","123498.0000"
"2019","Shaoguan(city)","440200","City (Sub-provincial level)","440000","Guangdong (province)","337.2000","","","","30.7380","29.7737","0.2400","38.4500","61.3100","29.0000","2490901.0000","87326.0000"
"2019","Shenzhen","440300","City (Prefectural level)","440000","Guangdong (province)","541.7900","","","","495.6093","781.7152","0.0100","48.9000","51.0900","478.0000","61109638.0000","127757.0000"
"2019","Zhuhai","440400","City (Sub-provincial level)","440000","Guangdong (province)","133.2900","","","","76.0784","36.7125","0.0600","53.3100","46.6300","73.0000","7405820.0000","100878.0000"
"2019","Shantou","440500","City (Sub-provincial level)","440000","Guangdong (province)","571.7000","","","","52.3951","","0.0600","45.9400","54.0000","49.0000","3777060.0000","76697.0000"
"2019","Foshan(city)","440600","City (Sub-provincial level)","440000","Guangdong (province)","461.2800","","","","151.6386","159.8683","0.0400","58.1300","41.8300","147.0000","12675848.0000","86401.0000"
"2019","Jiangmen(city)","440700","City (Sub-provincial level)","440000","Guangdong (province)","400.1100","","","","59.0143","119.5978","0.1800","52.1900","47.6300","56.0000","4468066.0000","80332.0000"
"2019","Zhan jiang(city)","440800","City (Sub-provincial level)","440000","Guangdong (province)","854.1500","","","","45.8478","146.8112","2.1800","29.2000","68.6200","41.0000","3337160.0000","81168.0000"
"2019","Maoming(city)","440900","City (Sub-provincial level)","440000","Guangdong (province)","817.7100","","","","49.5887","53.0602","0.1000","40.0100","59.8900","47.0000","3440976.0000","73057.0000"
"2019","Zhaoqing(city)","441200","City (Sub-provincial level)","440000","Guangdong (province)","453.8600","","","","35.1125","81.1949","0.1500","42.4100","57.4400","35.0000","2761020.0000","78768.0000"
"2019","Huizhou(city)","441300","City (Sub-provincial level)","440000","Guangdong (province)","389.7400","","","","100.6136","152.8184","0.0900","63.2500","36.6600","98.0000","8190033.0000","83639.0000"
"2019","Meizhou(city)","441400","City (Sub-provincial level)","440000","Guangdong (province)","545.8500","","","","28.8239","27.9095","0.1500","32.5600","67.2900","27.0000","2122430.0000","79652.0000"
"2019","Shanwei(city)","441500","City (Sub-provincial level)","440000","Guangdong (province)","364.6800","","","","18.1777","34.1274","0.3900","45.4600","54.1500","18.0000","1332827.0000","75334.0000"
"2019","Heyuan(city)","441600","City (Sub-provincial level)","440000","Guangdong (province)","372.7000","","","","27.2297","39.2194","0.1400","39.1700","60.6900","27.0000","1913834.0000","71939.0000"
"2019","Yangjiang(city)","441700","City (Sub-provincial level)","440000","Guangdong (province)","301.3100","","","","20.4617","31.1587","0.3600","34.2100","65.4300","18.0000","1406898.0000","76293.0000"
"2019","Qingyuan(city)","441800","City (Sub-provincial level)","440000","Guangdong (province)","446.1400","","","","32.8399","48.2817","0.0600","38.7000","61.2500","31.0000","2696251.0000","86026.0000"
"2019","Dongguan(city)","441900","City (Sub-provincial level)","440000","Guangdong (province)","251.0600","","","","287.3275","776.1677","0.0400","73.3300","26.6300","289.0000","21402401.0000","74017.0000"
"2019","Zhongshan(city) ","442000","City (Sub-provincial level)","440000","Guangdong (province)","182.8900","","","","76.3362","135.1532","","72.3400","27.6600","75.0000","6401400.0000","85691.0000"
"2019","Chaozhou(city)","445100","City (Sub-provincial level)","440000","Guangdong (province)","275.8500","","","","16.4305","23.4472","0.1600","43.0400","56.8000","15.0000","1152272.0000","74574.0000"
"2019","Jieyang(city)","445200","City (Sub-provincial level)","440000","Guangdong (province)","707.0700","","","","23.1862","64.2046","0.1600","34.4000","65.4300","23.0000","1522653.0000","65614.0000"
"2019","Yunfu(city)","445300","City (Sub-provincial level)","440000","Guangdong (province)","301.3200","","","","19.1294","18.3548","0.9000","34.6000","64.5000","18.0000","1395739.0000","78144.0000"
"2019","Lanzhou(city)","620100","City (Sub-provincial level)","620000","Gansu (province)","331.9213","","3.4700","","70.0274","125.6160","0.0600","38.2900","61.6500","65.0000","5772038.0000","88393.0000"
"2019","Jiayuguan(city)","620200","City (Sub-provincial level)","620000","Gansu (province)","20.9562","","5.0000","","5.8639","8.2031","0.0500","61.1400","38.8100","6.0000","450999.0000","80651.0000"
"2019","Jinchang(city)","620300","City (Sub-provincial level)","620000","Gansu (province)","45.0839","","2.3100","","9.1508","13.4485","3.3500","54.0400","42.6100","8.0000","640235.0000","79103.0000"
"2019","Baiyin(city)","620400","City (Sub-provincial level)","620000","Gansu (province)","181.2134","","3.1500","","15.6573","39.3427","0.6500","39.8400","59.5100","13.0000","984905.0000","74018.0000"
"2019","Tianshui(city)","620500","City (Sub-provincial level)","620000","Gansu (province)","372.2465","","3.4100","","24.0297","21.4992","0.5700","32.5900","66.8400","20.0000","1264128.0000","63692.0000"
"2019","Wuwei(city)","620600","City (Sub-provincial level)","620000","Gansu (province)","188.8100","","2.8900","","12.7458","8.2751","0.7400","28.2900","70.9700","11.0000","769005.0000","69337.0000"
"2019","Zhangye(city)","620700","City (Sub-provincial level)","620000","Gansu (province)","131.1918","","3.5400","","10.6024","","2.5600","21.3800","76.0600","9.0000","689500.0000","76479.0000"
"2019","Pingliang(city)","620800","City (Sub-provincial level)","620000","Gansu (province)","233.5562","","3.5800","","16.2259","18.4649","0.5300","30.2500","69.2200","14.0000","1088866.0000","75160.0000"
"2019","Jiuquan(city)","620900","City (Sub-provincial level)","620000","Gansu (province)","101.4719","","2.7700","","13.2937","15.9135","2.5000","31.9200","65.5900","11.0000","823487.0000","72880.0000"
"2019","Qingyang(city)","621000","City (Sub-provincial level)","620000","Gansu (province)","270.2169","","4.1800","","17.6546","14.9307","0.5100","26.7700","72.7200","16.0000","1183380.0000","73250.0000"
"2019","Dingxi(city)","621100","City (Sub-provincial level)","620000","Gansu (province)","303.8229","","3.2500","","14.4336","14.1902","0.3100","19.7700","79.9200","13.0000","9290826.0000","69222.0000"
"2019","Longnan(city)","621200","City (Sub-provincial level)","620000","Gansu (province)","286.4525","","3.5300","","13.2574","3.5676","0.4300","19.7900","79.7800","12.0000","813794.0000","63033.0000"
"2019","Linxia Hui Autonomous Prefecture","622900","City (Sub-provincial level)","620000","Gansu (province)","241.3956","","7.6100","","13.0600","","","","","11.6358","","69484.0000"
"2019","Gannan Tibetan Autonomous Prefecture","623000","City (Sub-provincial level)","620000","Gansu (province)","74.9704","","7.3500","","7.2500","","","","","6.4841","","82664.0000"
"2019","Nanning(city)","450100","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","781.9667","","","","109.0054","127.4721","0.7600","37.0000","62.2400","96.0000","8727306.0000","90986.0000"
"2019","Liuzhou(city)","450200","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","393.5184","","","","62.5973","81.2534","0.5100","57.9800","41.5100","56.0000","4347479.0000","77035.0000"
"2019","Guilin(city)","450300","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","540.5969","","","","39.5468","82.2580","1.0000","31.7700","67.2300","36.0000","2806882.0000","78252.0000"
"2019","Wuzhou(city)","450400","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","353.3007","","","","16.9639","35.4482","0.4100","26.1700","73.4200","15.0000","1063908.0000","69643.0000"
"2019","Beihai(city)","450500","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","180.2138","","","","13.8268","43.0897","3.9700","28.7200","67.3000","12.0000","875922.0000","74639.0000"
"2019","Fangchenggang(city)","450600","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","100.3651","","","","7.3565","16.1407","0.9200","19.7600","79.3200","7.0000","525238.0000","78165.0000"
"2019","Qinzhou(city)","450700","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","417.6566","","","","21.0161","39.0830","1.2200","34.2500","64.5300","20.0000","1330079.0000","66847.0000"
"2019","Guigang(city)","450800","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","564.5791","","","","17.9625","66.1502","0.6600","17.8300","81.5100","16.0000","1211639.0000","73816.0000"
"2019","Yulin(city)","450900","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","736.9685","","","","29.5114","92.7686","1.5100","29.6500","68.8400","27.0000","1932661.0000","71968.0000"
"2019","Baise(city)","451000","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","422.6769","","","","21.5177","35.8675","0.9500","17.9700","81.0800","21.0000","1574021.0000","76420.0000"
"2019","Hezhou(city)","451100","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","247.5858","","","","11.3121","25.8680","1.5200","14.6800","83.8000","10.0000","763206.0000","76481.0000"
"2019","Hechi(city)","451200","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","433.7970","","","","19.7722","35.0405","1.4300","17.5700","81.0000","17.0000","1409435.0000","79601.0000"
"2019","Laibin(city)","451300","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","269.7906","","","","12.8516","36.8905","4.1500","25.1700","70.6800","12.0000","818470.0000","69576.0000"
"2019","Chongzuo(city)","451400","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","252.3199","","","","13.2409","22.4988","2.7900","20.9500","76.2600","12.0000","846778.0000","70650.0000"
"2019","Beijing (city)","110000","Municipality","110000","Beijing","1397.4000","1176.3000","2.5800","","791.2978","551.4378","0.0500","15.5700","84.3800","729.0000","126272672.0000","173205.0000"
"2019","Tianjin","120000","Municipality","120000","Tianjin (city)","1108.1800","","1.4300","","269.3543","199.7733","0.0900","38.0200","61.8900","250.0000","27905678.0000","111602.0000"
"2019","Taiyuan(city)","140100","City (Sub-provincial level)","140000","Shanxi (province)","","","","","101.4807","103.4302","0.0500","44.5100","55.4400","96.0000","7929931.0000","82860.0000"
"2019","Datong (city)","140200","City (Sub-provincial level)","140000","Shanxi (province)","","","","","38.3258","5.7814","0.2900","43.6000","56.1100","35.0000","2458704.0000","70638.0000"
"2019","Yangquan(city)","140300","City (Sub-provincial level)","140000","Shanxi (province)","","","","","21.6281","20.3842","0.2800","50.6700","49.0400","21.0000","1354101.0000","65202.0000"
