"Sgnyea","Ctnm_en","Ctnm_id","Cttyp_en","Prvcnm_id","Prvcnm_en.x","Gdpct01","Gdpct02","Gdpct03","Gdpct04","GDP_PerCapita","GDPYoY","GDP_PrimInd","GDP_SecInd","GDP_TerInd","Prvcnm_en.y","Pi0101","rel_cpi_2010","city_rgdp","city_rgdppc"
2010,"Turpan Prefecture",652100,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",182.7866,13.4,63.5,23.1,29828,4.3,244123,1161343,422400,"Xinjiang",129.559722771595,100,182.7866,29828
2010,"Kumul Prefecture",652200,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",167.3848,14.4,44.8,40.8,29375,20.5,240308,750045,683495,"Xinjiang",129.559722771595,100,167.3848,29375
2010,"Changji Hui Autonomous Prefecture",652300,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",557.9917,29.8,42,28.2,35554,15.9,1662667,2341420,1575830,"Xinjiang",129.559722771595,100,557.9917,35554
2010,"Yili Kazakstan Autonomous Prefecture",654000,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",885.0339,28.8,36.5,34.7,19479,13.2,2546132,3226720,3077487,"Xinjiang",129.559722771595,100,885.0339,19479
2010,"Tacheng Prefecture",654200,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",341.9047,37,34.5,28.5,23562,12.9,1263861,1180363,974823,"Xinjiang",129.559722771595,100,341.9047,23562
2010,"Altay Prefeture",654300,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",134.8644,21.9,43.4,34.7,22406,10.1,295754,585885,467005,"Xinjiang",129.559722771595,100,134.8644,22406
2010,"Bortala Mongol Autonomous Prefecture",652700,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",131.45,37.6,19.6,42.8,27374,11.4,494741,257796,561963,"Xinjiang",129.559722771595,100,131.45,27374
2010,"Bayinguoleng Inner Mongolia Autonomous Prefecture",652800,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",640.1378,16.9,64.5,18.6,46955,7,1081543,4131707,1188128,"Xinjiang",129.559722771595,100,640.1378,46955
2010,"Aksu Prefecture",652900,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",396.1175,34.8,30.9,34.3,15872,13.4,1380325,1222787,1358063,"Xinjiang",129.559722771595,100,396.1175,15872
2010,"Kizilsu Kirgiz Autonomous Prefecture",653000,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",38.8757,20.1,23.4,56.5,7202,13.1,78022,91153,219582,"Xinjiang",129.559722771595,100,38.8757,7202
2010,"Kashi Prefecture",653100,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",359.9718,42.2,18.1,39.7,8748,12.2,1517509,650210,1431999,"Xinjiang",129.559722771595,100,359.9718,8748
2010,"Hotan Prefecture",653200,"City (Sub-provincial level)",650000,"Xinjiang Uygur Autonomous Region",103.4972,35.1,16.9,48,5181,12.2,363132,175493,496347,"Xinjiang",129.559722771595,100,103.4972,5181
2010,"Taiyuan(city)",140100,"City (Sub-provincial level)",140000,"Shanxi (province)",1778.0539,1.7,44.91,53.39,46144,11,302806,7984887,9492846,"Shanxi",129.93397344937,100,1778.0539,46144
2010,"Datong (city)",140200,"City (Sub-provincial level)",140000,"Shanxi (province)",695.9095,5.21,48.69,46.1,21360,14.2,362613,3388168,3208314,"Shanxi",129.93397344937,100,695.9095,21360
2010,"Yangquan(city)",140300,"City (Sub-provincial level)",140000,"Shanxi (province)",429.3774,1.53,59.46,39.01,31898,14.2,65845,2553062,1674867,"Shanxi",129.93397344937,100,429.3774,31898
2010,"Changzhi(city)",140400,"City (Sub-provincial level)",140000,"Shanxi (province)",920.2336,4.37,65.38,30.24,27642,13.7,402426,6016737,2783173,"Shanxi",129.93397344937,100,920.2336,27642
2010,"Jincheng(city)",140500,"City (Sub-provincial level)",140000,"Shanxi (province)",730.5428,4.2,63.6,32.19,32329,13.7,307078,4646429,2351922,"Shanxi",129.93397344937,100,730.5428,32329
2010,"Shuozhou(city)",140600,"City (Sub-provincial level)",140000,"Shanxi (province)",670.1476,6.05,56.56,37.39,41107,13.8,405421,3790074,2505981,"Shanxi",129.93397344937,100,670.1476,41107
2010,"Jinzhong(city)",140700,"City (Sub-provincial level)",140000,"Shanxi (province)",763.8366,8.5,54.76,36.74,23575,14,649626,4182745,2805995,"Shanxi",129.93397344937,100,763.8366,23575
2010,"Yuncheng(city)",140800,"City (Sub-provincial level)",140000,"Shanxi (province)",827.4316,17.1,44.15,38.75,16170,15.6,1415025,3652883,3206408,"Shanxi",129.93397344937,100,827.4316,16170
2010,"Xinzhou(city)",140900,"City (Sub-provincial level)",140000,"Shanxi (province)",437.4561,11.25,44.59,44.15,14188,18.7,492210,1950803,1931548,"Shanxi",129.93397344937,100,437.4561,14188
2010,"Linfen(city)",141000,"City (Sub-provincial level)",140000,"Shanxi (province)",890.144,7.48,58.34,34.18,20841,16.9,665758,5192778,3042904,"Shanxi",129.93397344937,100,890.144,20841
2010,"Lvliang(city)",141100,"City (Sub-provincial level)",140000,"Shanxi (province)",845.5392,5.17,69.2,25.64,23013,21,437034,5850716,2167642,"Shanxi",129.93397344937,100,845.5392,23013
2010,"Bengbu(city)",340300,"City (Sub-provincial level)",340000,"Anhui (province)",638.0525,18.9894,47.1675,33.8431,20222.9522,14.1,1211621,3009536.0376,2159368.3968,"Anhui",124.829873839821,100,638.0525,20222.9522
2010,"Huainan(city)",340400,"City (Sub-provincial level)",340000,"Anhui (province)",604.1812,7.8773,64.3,27.7678,26286.6567,12.3,475933,3888200,1677678.9147,"Anhui",124.829873839821,100,604.1812,26286.6567
2010,"Chuzhou(city)",341100,"City (Sub-provincial level)",340000,"Anhui (province)",695.6502,21.3354,49.1636,29.501,17693.3975,15.2,1484200,3420064.1091,2052238.363,"Anhui",124.829873839821,100,695.6502,17693.3975
2010,"Liuan",341500,"City (Sub-provincial level)",340000,"Anhui (province)",676.109,23.5702,42.2679,34.1,12074.0584,11.5,1593600,2857772.0313,2309717.9208,"Anhui",124.829873839821,100,676.109,12074.0584
2010,"Ma’Anshan(city)",340500,"City (Sub-provincial level)",340000,"Anhui (province)",810.7171,3.5191,69.5125,26.9684,60712.3621,13.9,285300,5635500,2186370.6349,"Anhui",124.829873839821,100,810.7171,60712.3621
2010,"Chaohu (city)",341400,"City (Sub-provincial level)",340000,"Anhui (province)",629.7332,18.6384,49.4575,31.9041,16280.6733,17,1173723,3114502.6207,2009106.2543,"Anhui",124.829873839821,100,629.7332,16280.6733
2010,"Wuhu(city)",340200,"City (Sub-provincial level)",340000,"Anhui (province)",1108.6254,4.4231,65.1972,30.3796,49012.6262,13.2,490360,7227932.7915,3367961.347,"Anhui",124.829873839821,100,1108.6254,49012.6262
2010,"Xuancheng(city)",341800,"City (Sub-provincial level)",340000,"Anhui (province)",525.9597,16.8263,47.1909,35.9828,20778.736,14.5,884995,2482049.1183,1892552.6616,"Anhui",124.829873839821,100,525.9597,20778.736
2010,"Tongling(city)",340700,"City (Sub-provincial level)",340000,"Anhui (province)",466.7,2.0677,72.7448,25.1875,64496.0683,16.1,96500,3395000,1175500,"Anhui",124.829873839821,100,466.7,64496.0683
2010,"Chizhou(city)",341700,"City (Sub-provincial level)",340000,"Anhui (province)",300.8439,15.1902,46.6124,38.1974,21476.3937,15.7,456989,1402304.6643,1149145.3347,"Anhui",124.829873839821,100,300.8439,21476.3937
2010,"Anqing(city)",340800,"City (Sub-provincial level)",340000,"Anhui (province)",989.0416,15.8049,52.4708,31.7236,18646.6566,12.9,1563170,5189576.6283,3137600,"Anhui",124.829873839821,100,989.0416,18646.6566
2010,"Huangshan(city)",341000,"City (Sub-provincial level)",340000,"Anhui (province)",309.4493,12.7457,43.758,43.4963,22791.0278,12.5,394414,1354089.1594,1345989.6667,"Anhui",124.829873839821,100,309.4493,22791.0278
2010,"Suzhou",341300,"City (Sub-provincial level)",340000,"Anhui (province)",650.5654,27.8922,37.8796,34.2281,12194.9357,12.9,1814571,2464319,2226764.3073,"Anhui",124.829873839821,100,650.5654,12194.9357
2010,"Hefei(city)",340100,"City (Sub-provincial level)",340000,"Anhui (province)",2701.6139,4.9134,53.9174,41.1692,48312.0965,16.4,1327400,14566400,11122338.8644,"Anhui",124.829873839821,100,2701.6139,48312.0965
2010,"Huaibei(city)",340600,"City (Sub-provincial level)",340000,"Anhui (province)",461.6414,8.7638,64.6321,26.6029,22309.171,13.6,404572,2983683.6286,1228100,"Anhui",124.829873839821,100,461.6414,22309.171
2010,"Bozhou(city)",341600,"City (Sub-provincial level)",340000,"Anhui (province)",512.78,26.7464,37.3572,35.8965,10614.5655,13.4,1371500,1915600,1840700,"Anhui",124.829873839821,100,512.78,10614.5655
2010,"Chengdu(city)",510100,"City (Prefectural level)",510000,"Sichuan (province)",5551.33,5.14,44.69,50.17,41253,15,2850900,24809000,27853400,"Sichuan",130.816890334864,100,5551.33,41253
2010,"Zigong(city)",510300,"City (Sub-provincial level)",510000,"Sichuan (province)",647.73,13.07,57.25,29.67,23613,15.6,846800,3708400,1922100,"Sichuan",130.816890334864,100,647.73,23613
2010,"Panzhihua(city)",510400,"City (Sub-provincial level)",510000,"Sichuan (province)",523.99,4.1,73.79,22.11,43959,15.1,214900,3866300,1158700,"Sichuan",130.816890334864,100,523.99,43959
2010,"Luzhou(city)",510500,"City (Sub-provincial level)",510000,"Sichuan (province)",714.79,15.22,56.48,28.3,16698,16.5,1088100,4037100,2022700,"Sichuan",130.816890334864,100,714.79,16698
2010,"Deyang(city)",510600,"City (Sub-provincial level)",510000,"Sichuan (province)",921.27,16.54,57.82,25.63,25335,14.4,1523900,5327200,2361600,"Sichuan",130.816890334864,100,921.27,25335
2010,"Mianyang(city)",510700,"City (Sub-provincial level)",510000,"Sichuan (province)",960.22,17.34,48.77,33.89,20053,15.3,1664900,4682700,3254600,"Sichuan",130.816890334864,100,960.22,20053
2010,"Guangyuan(city)",510800,"City (Sub-provincial level)",510000,"Sichuan (province)",321.87,23.77,39.04,37.18,12313,15.9,765200,1256700,1196800,"Sichuan",130.816890334864,100,321.87,12313
2010,"Suining(city)",510900,"City (Sub-provincial level)",510000,"Sichuan (province)",495.23,22.09,51.43,26.48,14498,15.3,1093900,2546900,1311500,"Sichuan",130.816890334864,100,495.23,14498
2010,"Neijiang(city)",511000,"City (Sub-provincial level)",510000,"Sichuan (province)",690.28,16.28,60.78,22.94,18022,16.2,1123900,4195300,1583600,"Sichuan",130.816890334864,100,690.28,18022
2010,"Leshan(city)",511100,"City (Sub-provincial level)",510000,"Sichuan (province)",743.92,13.45,59.48,27.07,22490,16.2,1000800,4424500,2013900,"Sichuan",130.816890334864,100,743.92,22490
2010,"Nanchong(city)",511300,"City (Sub-provincial level)",510000,"Sichuan (province)",827.82,24.36,48.51,27.14,13212,15.3,2016200,4015700,2246300,"Sichuan",130.816890334864,100,827.82,13212
2010,"Meishan(city)",511400,"City (Sub-provincial level)",510000,"Sichuan (province)",552.25,18.8,54.92,26.28,18586,15.6,1038000,3033100,1451400,"Sichuan",130.816890334864,100,552.25,18586
2010,"Yibin(city)",511500,"City (Sub-provincial level)",510000,"Sichuan (province)",870.85,15.37,59.62,25.01,19499,15.6,1338400,5192100,2178000,"Sichuan",130.816890334864,100,870.85,19499
2010,"Guang'an(city)",511600,"City (Sub-provincial level)",510000,"Sichuan (province)",537.22,20.46,48.26,31.28,15588,15.6,1099100,2592500,1680600,"Sichuan",130.816890334864,100,537.22,15588
2010,"Dazhou(city)",511700,"City (Sub-provincial level)",510000,"Sichuan (province)",819.2,23.8,50,26.2,14623,15.1,1949900,4095900,2146200,"Sichuan",130.816890334864,100,819.2,14623
2010,"Ya’an(city)",511800,"City (Sub-provincial level)",510000,"Sichuan (province)",286.54,17.44,55.08,27.48,18881,15.3,499700,1578300,787400,"Sichuan",130.816890334864,100,286.54,18881
2010,"Bazhong",511900,"City (Sub-provincial level)",510000,"Sichuan (province)",280.91,29.07,33.81,37.13,8717,14.7,816500,949700,1042900,"Sichuan",130.816890334864,100,280.91,8717
2010,"Ziyang(city)",512000,"City (Sub-provincial level)",510000,"Sichuan (province)",657.9,23.08,52.96,23.97,16644,17,1518100,3484000,1576900,"Sichuan",130.816890334864,100,657.9,16644
2010,"Aba Tibetan and Qiang Autonomous Prefecture",513200,"City (Sub-provincial level)",510000,"Sichuan (province)",132.76,NA,NA,NA,14662,18.1,251300,585300,491000,"Sichuan",130.816890334864,100,132.76,14662
2010,"Ganzi Tibetan Autonomous Prefecture",513300,"City (Sub-provincial level)",510000,"Sichuan (province)",122.83,NA,NA,NA,11659,14.1,287700,449200,491400,"Sichuan",130.816890334864,100,122.83,11659
2010,"Liangshan Yi Autonomous Prefecture",513400,"City (Sub-provincial level)",510000,"Sichuan (province)",784.19,NA,NA,NA,17560,17.5,1720600,3710500,2410800,"Sichuan",130.816890334864,100,784.19,17560
2011,"Hefei(city)",340100,"City (Sub-provincial level)",340000,"Anhui (province)",3636.62,5.7,55.1,39.2,48540,15.4,2082200,20021000,14262900,"Anhui",131.773535572161,105.5625,3444.99230313795,45982.2380106572
2011,"Huaibei(city)",340600,"City (Sub-provincial level)",340000,"Anhui (province)",554.92,8.5,66.3,25.2,26225,12.2,468900,3681500,1398800,"Anhui",131.773535572161,105.5625,525.679100059207,24843.1024274719
2011,"Bozhou(city)",341600,"City (Sub-provincial level)",340000,"Anhui (province)",626.65,26.2,39.6,34.2,12866,12.9,1640400,2484000,2142100,"Anhui",131.773535572161,105.5625,593.629366489047,12188.0402605092
2011,"Suzhou",341300,"City (Sub-provincial level)",340000,"Anhui (province)",802.42,27.1,40.6,32.3,14959,13.7,2175300,3256800,2592100,"Anhui",131.773535572161,105.5625,760.137359384251,14170.7519242155
2011,"Bengbu(city)",340300,"City (Sub-provincial level)",340000,"Anhui (province)",780.24,18.5,49.3,32.2,24594,14,1443800,3848800,2509800,"Anhui",131.773535572161,105.5625,739.126110124334,23298.0461811723
2011,"Huainan(city)",340400,"City (Sub-provincial level)",340000,"Anhui (province)",709.54,7.9,65,27.1,30400,12.1,559000,4614400,1922000,"Anhui",131.773535572161,105.5625,672.151568975725,28798.1053878034
2011,"Chuzhou(city)",341100,"City (Sub-provincial level)",340000,"Anhui (province)",850.49,20.4,51.7,27.9,21608,14,1732900,4396500,2375500,"Anhui",131.773535572161,105.5625,805.674363528715,20469.3901716992
2011,"Liuan",341500,"City (Sub-provincial level)",340000,"Anhui (province)",821.08,22.1,45.3,32.6,14592,12.3,1814800,3723500,2672500,"Anhui",131.773535572161,105.5625,777.814091178212,13823.0905861456
2011,"Ma’Anshan(city)",340500,"City (Sub-provincial level)",340000,"Anhui (province)",1144.3,5.8,68.1,26.1,52108,12.1,670200,7790400,2982400,"Anhui",131.773535572161,105.5625,1084.00236826525,49362.226169331
2011,"Wuhu(city)",340200,"City (Sub-provincial level)",340000,"Anhui (province)",1658.24,6.4,65.9,27.7,46626,16,1070100,10925500,4586800,"Anhui",131.773535572161,105.5625,1570.86086441681,44169.0941385435
2011,"Xuancheng(city)",341800,"City (Sub-provincial level)",340000,"Anhui (province)",671.39,15.2,52.1,32.7,26428,14.1,1020700,3499400,2193800,"Anhui",131.773535572161,105.5625,636.011841326229,25035.4055654233
2011,"Tongling(city)",340700,"City (Sub-provincial level)",340000,"Anhui (province)",579.41,1.9,74.7,23.4,79644,12.6,110000,4330200,1353900,"Anhui",131.773535572161,105.5625,548.878626406157,75447.2468916519
2011,"Chizhou(city)",341700,"City (Sub-provincial level)",340000,"Anhui (province)",372.49,15.1,49.5,35.3,26446,13,562900,1845500,1316500,"Anhui",131.773535572161,105.5625,352.862048549438,25052.4570751924
2011,"Anqing(city)",340800,"City (Sub-provincial level)",340000,"Anhui (province)",1215.74,14.9,55.3,29.8,22893,13.2,1807100,6727100,3623200,"Anhui",131.773535572161,105.5625,1151.67791592658,21686.6785079929
2011,"Huangshan(city)",341000,"City (Sub-provincial level)",340000,"Anhui (province)",378.81,11.9,46.1,42,27967,12.5,451200,1746100,1590800,"Anhui",131.773535572161,105.5625,358.849023090586,26493.3096506809
2011,"Taiyuan(city)",140100,"City (Sub-provincial level)",140000,"Shanxi (province)",2080.1243,1.63,45.63,52.74,49292,9.9,338486,9491930,10970827,"Shanxi",136.707301551312,105.2129,1977.06203326778,46849.768421933
2011,"Datong (city)",140200,"City (Sub-provincial level)",140000,"Shanxi (province)",843.5722,5.51,50.73,43.76,25341,13.1,465044,4279074,3691604,"Shanxi",136.707301551312,105.2129,801.776398141292,24085.4495979105
2011,"Yangquan(city)",140300,"City (Sub-provincial level)",140000,"Shanxi (province)",528.1145,1.6,59.44,38.96,38500,12.8,84501,3139259,2057385,"Shanxi",136.707301551312,105.2129,501.948430278036,36592.4710753149
2011,"Changzhi(city)",140400,"City (Sub-provincial level)",140000,"Shanxi (province)",1218.6037,4.02,67.89,28.09,34625,15.4,490028,8273491,3422518,"Shanxi",136.707301551312,105.2129,1158.22651024732,32909.4626229293
2011,"Jincheng(city)",140500,"City (Sub-provincial level)",140000,"Shanxi (province)",894.9773,4.34,65.46,30.21,39205,13.6,388048,5858311,2703414,"Shanxi",136.707301551312,105.2129,850.634570475674,37262.5410002005
2011,"Shuozhou(city)",140600,"City (Sub-provincial level)",140000,"Shanxi (province)",855.2006,5.31,58.32,36.37,49692,15.2,453949,4987631,3110426,"Shanxi",136.707301551312,105.2129,812.82865504135,47229.9499395987
2011,"Jinzhong(city)",140700,"City (Sub-provincial level)",140000,"Shanxi (province)",890.2376,8.3,54.82,36.88,27300,13.1,739289,4880326,3282761,"Shanxi",136.707301551312,105.2129,846.129704627474,25947.3885806778
2011,"Yuncheng(city)",140800,"City (Sub-provincial level)",140000,"Shanxi (province)",1016.8221,16.18,48.6,35.22,19733,14.1,1645026,4941717,3581478,"Shanxi",136.707301551312,105.2129,966.44242293483,18755.3047202387
2011,"Xinzhou(city)",140900,"City (Sub-provincial level)",140000,"Shanxi (province)",554.5452,9.9,51.56,38.54,18020,15,548948,2859334,2137170,"Shanxi",136.707301551312,105.2129,527.069589375447,17127.1773708357
2011,"Linfen(city)",141000,"City (Sub-provincial level)",140000,"Shanxi (province)",1136.0573,6.59,63.04,30.38,26220,15.3,748323,7161423,3450827,"Shanxi",136.707301551312,105.2129,1079.76997117274,24920.8984829807
2011,"Lvliang(city)",141100,"City (Sub-provincial level)",140000,"Shanxi (province)",1130.7118,4.27,73.71,22.03,30224,14,482399,8334203,2490516,"Shanxi",136.707301551312,105.2129,1074.68932041603,28726.5154748134
2011,"Leshan(city)",511100,"City (Sub-provincial level)",510000,"Sichuan (province)",918.06,12.48,61.8,25.72,28339,16,1145800,5673700,2361100,"Sichuan",137.802381461855,105.3399,871.521617165006,26902.4367784667
2011,"Nanchong(city)",511300,"City (Sub-provincial level)",510000,"Sichuan (province)",1029.48,23.31,50.89,25.8,16388,15.3,2400200,5238500,2656100,"Sichuan",137.802381461855,105.3399,977.293504170784,15557.2579810689
2011,"Meishan(city)",511400,"City (Sub-provincial level)",510000,"Sichuan (province)",673.34,18.03,56.37,25.59,22791,15.3,1214200,3795900,1723300,"Sichuan",137.802381461855,105.3399,639.20698614675,21635.6765100404
2011,"Yibin(city)",511500,"City (Sub-provincial level)",510000,"Sichuan (province)",1091.18,14.96,61.92,23.11,24433,15.6,1632700,6756900,2522200,"Sichuan",137.802381461855,105.3399,1035.86580203703,23194.4400934499
2011,"Guang'an(city)",511600,"City (Sub-provincial level)",510000,"Sichuan (province)",659.9,18.98,51.38,29.64,20572,15.3,1252600,3390700,1955700,"Sichuan",137.802381461855,105.3399,626.448287875724,19529.1622642512
2011,"Dazhou(city)",511700,"City (Sub-provincial level)",510000,"Sichuan (province)",1011.83,23,52.61,24.39,18474,15.2,2327300,5323500,2467500,"Sichuan",137.802381461855,105.3399,960.538219610993,17537.5142752177
2011,"Ya’an(city)",511800,"City (Sub-provincial level)",510000,"Sichuan (province)",350.13,16.24,57.23,26.53,23153,15.3,568700,2003800,928800,"Sichuan",137.802381461855,105.3399,332.381177502542,21979.3259723998
2011,"Bazhong",511900,"City (Sub-provincial level)",510000,"Sichuan (province)",343.39,25.13,40.48,34.39,10438,15.2,863100,1389900,1180900,"Sichuan",137.802381461855,105.3399,325.982842208888,9908.87593400032
2011,"Ziyang(city)",512000,"City (Sub-provincial level)",510000,"Sichuan (province)",836.44,22.12,55.02,22.86,22931,16.1,1850200,4601900,1912300,"Sichuan",137.802381461855,105.3399,794.039105789924,21768.5796170302
2011,"Aba Tibetan and Qiang Autonomous Prefecture",513200,"City (Sub-provincial level)",510000,"Sichuan (province)",168.48,NA,NA,NA,18710,15.2,278600,796700,609500,"Sichuan",137.802381461855,105.3399,159.939396183213,17761.5509412863
