province,province_id,city,city_id,year,agriculture_population,urban_population,total_population
西藏自治区,540000,拉萨市,540100,2003,368839.39215686277,112198.0,491893.8588235293
西藏自治区,540000,林芝市,540400,2003,121472.38039215683,2278.0,361408.99607843126
西藏自治区,540000,那曲市,540600,2003,348061.73725490196,1755.0,372926.6941176471
西藏自治区,540000,日喀则市,540200,2003,559873.7607843138,15927.0,669488.9490196079
西藏自治区,540000,山南市,540500,2003,367392.9647058823,7067.0,765484.7764705882
新疆维吾尔自治区,650000,哈密市,650500,2003,132971.45882352942,175945.0901960784,501856.21176470583
新疆维吾尔自治区,650000,克拉玛依市,650200,2003,39718.62352941175,160841.31372549018,263146.9411764706
新疆维吾尔自治区,650000,吐鲁番市,650400,2003,148196.37647058823,133152.0,569988.9019607843
新疆维吾尔自治区,650000,乌鲁木齐市,650100,2003,234714.65882352943,2001576.756862745,2274533.921568627
新疆维吾尔自治区,650000,巴音郭楞蒙古自治州,652800,2003,478873.05098039214,310177.35294117645,1050406.9725490198
新疆维吾尔自治区,650000,博尔塔拉蒙古自治州,652700,2003,305515.90588235296,61173.58823529411,401379.1647058823
新疆维吾尔自治区,650000,昌吉回族自治州,652300,2003,991613.2980392156,247284.98039215684,1349931.815686274
新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,2003,238763.35686274507,57361.0,464901.2196078431
新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,2003,1722919.031372549,572073.580392157,2315875.7882352932
新疆维吾尔自治区,650000,阿拉尔市,659002,2003,121689.60392156863,457.0,135224.47450980393
新疆维吾尔自治区,650000,北屯市,659005,2003,8435.133333333331,2190.807843137255,10846.086274509798
新疆维吾尔自治区,650000,胡杨河市,659010,2003,58406.498039215694,986.0,59668.54509803923
新疆维吾尔自治区,650000,可克达拉市,659008,2003,96638.69019607852,0.0,96763.19215686283
新疆维吾尔自治区,650000,昆玉市,659009,2003,9801.623529411767,0.0,14622.337254901962
新疆维吾尔自治区,650000,石河子市,659001,2003,298186.98823529424,298852.27843137254,600120.2392156862
新疆维吾尔自治区,650000,双河市,659007,2003,33049.55294117647,1851.0941176470587,35413.65882352942
新疆维吾尔自治区,650000,铁门关市,659006,2003,30350.945098039214,9183.478431372549,41906.69803921567
新疆维吾尔自治区,650000,图木舒克市,659003,2003,33889.325490196075,717.0,38009.058823529405
新疆维吾尔自治区,650000,五家渠市,659004,2003,70024.98039215685,24818.592156862745,95156.65490196076
新疆维吾尔自治区,650000,新星市,659011,2003,5289.682352941177,947.3372549019608,9141.580392156864
澳门特别行政区,820000,澳门特别行政区,820000,2003,0.0,321214.8705882353,386777.3254901962
香港特别行政区,810000,香港特别行政区,810000,2003,192494.67843137257,5671685.623529412,7415695.501960783
黑龙江省,230000,大兴安岭地区,232700,2004,82933.50588235295,210454.21960784314,484013.780392157
台湾省,710000,台湾省,710000,2004,3856675.3960784315,1.554783534509804E7,2.268529585098039E7
安徽省,340000,安庆市,340800,2004,2632591.250980392,695134.6862745099,4601247.043137255
安徽省,340000,蚌埠市,340300,2004,2465694.282352941,933635.9411764706,3474852.9176470586
安徽省,340000,亳州市,341600,2004,4688425.780392158,522680.0705882353,5247540.098039216
安徽省,340000,池州市,341700,2004,582114.9333333333,76797.36470588236,1429137.9450980392
安徽省,340000,滁州市,341100,2004,3593260.509803922,508020.63921568624,4226712.007843137
安徽省,340000,阜阳市,341200,2004,7397939.666666667,727209.4588235294,8324242.580392157
安徽省,340000,合肥市,340100,2004,3930110.2549019596,2225097.0,6584319.819607843
安徽省,340000,淮北市,340600,2004,1264104.4156862744,732029.1960784313,2037690.388235294
安徽省,340000,淮南市,340400,2004,2301532.0392156863,1012825.6392156862,3452153.596078432
安徽省,340000,黄山市,341000,2004,403755.62352941174,260300.0,1432457.2235294115
安徽省,340000,六安市,341500,2004,3689314.443137254,408424.84313725494,5040193.529411765
安徽省,340000,马鞍山市,340500,2004,1091789.3725490202,661657.8627450981,2165226.2
安徽省,340000,宿州市,341300,2004,5016211.31372549,583379.2392156863,5687983.08627451
安徽省,340000,铜陵市,340700,2004,524172.6588235294,427637.4588235294,1535624.337254902
安徽省,340000,芜湖市,340200,2004,1648056.1843137257,947386.1607843137,3663103.568627449
安徽省,340000,宣城市,341800,2004,1340398.0980392157,327567.38823529414,2790387.96862745
福建省,350000,福州市,350100,2004,519712.2549019607,3900337.3960784315,6664137.027450981
福建省,350000,龙岩市,350800,2004,360884.3333333333,626363.0,2800222.4000000004
福建省,350000,南平市,350700,2004,301770.0,544055.7843137255,2951740.7176470584
福建省,350000,宁德市,350900,2004,193451.07058823528,414904.0,3102738.9411764704
福建省,350000,莆田市,350300,2004,409699.11764705874,1884180.7294117648,2841250.9882352934
福建省,350000,泉州市,350500,2004,559344.7254901961,4963091.850980392,7671278.294117649
福建省,350000,三明市,350400,2004,194347.50588235294,553009.094117647,2689990.5921568624
福建省,350000,厦门市,350200,2004,58647.84705882352,1822070.4509803923,2145246.8392156865
福建省,350000,漳州市,350600,2004,1202257.6862745099,1789953.1921568627,4785454.305882353
甘肃省,620000,白银市,620400,2004,1364113.423529412,426790.28235294117,1824167.7372549016
甘肃省,620000,定西市,621100,2004,2669070.2156862747,281004.0,2953176.3686274514
甘肃省,620000,嘉峪关市,620200,2004,12969.498039215687,93745.0,166128.73333333337
甘肃省,620000,金昌市,620300,2004,258100.1686274509,178699.8274509804,479323.19215686276
甘肃省,620000,酒泉市,620900,2004,463487.4,247540.0,1026041.9176470588
甘肃省,620000,兰州市,620100,2004,1078814.2431372548,2180186.317647059,3266045.176470589
甘肃省,620000,陇南市,621200,2004,1961511.6784313724,128353.0,2677555.0156862745
甘肃省,620000,平凉市,620800,2004,1974724.831372549,159438.55294117646,2149529.219607843
甘肃省,620000,庆阳市,621000,2004,2421993.462745098,77709.46666666667,2534336.82745098
甘肃省,620000,天水市,620500,2004,2744616.082352941,556724.0,3367982.4901960786
甘肃省,620000,武威市,620600,2004,1400682.992156863,264211.02352941176,1888712.7647058826
甘肃省,620000,张掖市,620700,2004,1059248.149019608,166940.16470588234,1303296.705882353
广东省,440000,潮州市,445100,2004,296330.7019607843,1474566.8784313723,2457716.098039215
广东省,440000,东莞市,441900,2004,51907.83529411765,6062349.999999998,6651614.431372549
广东省,440000,佛山市,440600,2004,32195.031372549016,4466033.109803921,5443187.14509804
广东省,440000,广州市,440100,2004,137547.44705882354,8206757.839215686,1.0397936788235294E7
广东省,440000,河源市,441600,2004,282609.8,277473.0,2349329.6313725486
广东省,440000,惠州市,441300,2004,387673.1921568627,1224972.8823529412,3414534.556862746
广东省,440000,江门市,440700,2004,790505.7803921569,1627543.7764705883,4207829.176470588
广东省,440000,揭阳市,445200,2004,621406.2274509805,3041293.862745099,5500379.596078432
广东省,440000,茂名市,440900,2004,914932.0156862745,1095671.768627451,5464557.686274509
广东省,440000,梅州市,441400,2004,413339.89019607846,685966.874509804,3975164.545098039
广东省,440000,清远市,441800,2004,382005.78823529417,485184.70588235295,3277412.3294117637
广东省,440000,汕头市,440500,2004,233568.4549019608,4097569.2666666666,4910988.356862744
广东省,440000,汕尾市,441500,2004,705727.1686274509,782013.4901960784,2561824.384313726
广东省,440000,韶关市,440200,2004,488692.31372549024,781493.6274509804,2849250.223529412
广东省,440000,深圳市,440300,2004,12048.701960784314,6862302.474509805,7332355.882352943
广东省,440000,阳江市,441700,2004,520648.9058823529,446373.0117647059,2269212.474509804
广东省,440000,云浮市,445300,2004,425341.9019607843,335651.4549019608,2241037.607843137
广东省,440000,湛江市,440800,2004,2290179.1725490196,1645598.0078431373,6353878.654901961
广东省,440000,肇庆市,441200,2004,494112.9411764706,828364.1686274509,3535006.0156862754
广东省,440000,中山市,442000,2004,23805.70588235294,1784342.6431372548,2533496.666666667
广东省,440000,珠海市,440400,2004,52895.37647058823,887930.5019607843,1328124.596078431
贵州省,520000,安顺市,520400,2004,1488371.3960784315,264199.08235294116,2413919.529411765
贵州省,520000,毕节市,520500,2004,3801578.0823529414,128462.0,6657566.239215684
贵州省,520000,贵阳市,520100,2004,659775.9843137256,1568073.2666666666,3926862.3372549023
贵州省,520000,六盘水市,520200,2004,544440.262745098,380975.0,2866206.474509804
贵州省,520000,铜仁市,520600,2004,337779.09411764704,121550.61568627451,3488943.3725490198
贵州省,520000,遵义市,520300,2004,1585393.7098039216,637554.0235294118,6844398.733333333
海南省,460000,儋州市,460400,2004,184719.7254901961,81719.33333333333,861597.5568627447
海南省,460000,海口市,460100,2004,77592.70588235294,943493.8470588236,1585989.1294117647
海南省,460000,三沙市,460300,2004,0.0,0.0,0.0
海南省,460000,三亚市,460200,2004,115245.72941176471,312735.0,504983.7254901961
河北省,130000,保定市,130600,2004,7402805.082352942,3748533.647058823,1.1169570733333334E7
河北省,130000,沧州市,130900,2004,5779766.74117647,1131211.8549019608,6918364.819607842
河北省,130000,承德市,130800,2004,2859657.058823529,472098.0,3466216.772549019
河北省,130000,邯郸市,130400,2004,5645058.450980391,3038971.0039215684,8729930.388235297
河北省,130000,衡水市,131100,2004,3644070.682352941,759311.6078431371,4406243.290196079
河北省,130000,廊坊市,131000,2004,3153224.6705882354,833176.2862745099,3986400.956862745
河北省,130000,秦皇岛市,130300,2004,1783889.1450980396,1070984.968627451,2870336.3607843136
河北省,130000,石家庄市,130100,2004,5307406.701960783,4079640.2901960784,9434511.152941175
河北省,130000,唐山市,130200,2004,4399370.803921569,3024904.882352941,7468796.611764706
河北省,130000,邢台市,130500,2004,5400262.678431373,1526233.2705882352,6932389.062745097
河北省,130000,张家口市,130700,2004,3211694.450980392,1160977.0,4375503.890196078
河南省,410000,安阳市,410500,2004,3643750.2745098053,1691155.4666666666,5392098.921568628
河南省,410000,鹤壁市,410600,2004,1039655.5843137255,438276.38039215683,1479708.2039215686
河南省,410000,焦作市,410800,2004,1933857.08627451,1357677.6588235295,3350558.9450980388
河南省,410000,开封市,410200,2004,3677959.188235294,1059318.8509803922,4774388.70980392
河南省,410000,洛阳市,410300,2004,4097087.8470588233,2013188.0274509804,6635998.533333333
河南省,410000,漯河市,411100,2004,1599989.6901960785,747587.5058823529,2369668.196078432
河南省,410000,南阳市,411300,2004,8149021.745098039,1308101.474509804,1.0013550749019608E7
河南省,410000,平顶山市,410400,2004,3556356.015686274,1367530.3333333335,5021444.290196078
河南省,410000,濮阳市,410900,2004,3069192.1921568625,533347.9254901961,3605474.949019607
河南省,410000,三门峡市,411200,2004,1405603.4392156862,534221.3764705881,2270639.4745098036
河南省,410000,商丘市,411400,2004,7182882.392156863,889064.6196078432,8089026.607843136
河南省,410000,新乡市,410700,2004,4120121.3843137254,1554224.8549019606,5700491.133333334
河南省,410000,信阳市,411500,2004,5327232.278431373,640847.2156862745,6880897.537254903
河南省,410000,许昌市,411000,2004,3402497.317647059,892598.568627451,4333571.2549019605
河南省,410000,郑州市,410100,2004,3605174.364705883,3118720.8980392157,6930327.090196079
河南省,410000,周口市,411600,2004,8955677.45882353,1066849.874509804,1.0142693333333334E7
河南省,410000,驻马店市,411700,2004,7059570.874509805,766808.6431372548,7870689.254901961
黑龙江省,230000,大庆市,230600,2004,1792329.8509803917,963966.6666666666,2762453.1333333333
黑龙江省,230000,哈尔滨市,230100,2004,5703063.545098038,3949731.0,9842133.050980393
黑龙江省,230000,鹤岗市,230400,2004,517421.0666666667,595559.1411764706,1146828.9686274508
黑龙江省,230000,黑河市,231100,2004,1299996.7960784312,329575.3450980392,1743330.262745098
黑龙江省,230000,鸡西市,230300,2004,1147566.431372549,786331.0,2032158.4156862742
黑龙江省,230000,佳木斯市,230800,2004,1543906.4901960783,878848.3647058824,2475072.811764706
黑龙江省,230000,牡丹江市,231000,2004,1464077.0823529412,1174958.356862745,2800922.8549019606
黑龙江省,230000,七台河市,230900,2004,396883.1843137255,440184.0,855599.1411764707
黑龙江省,230000,齐齐哈尔市,230200,2004,4224295.615686273,1433681.243137255,5661484.94509804
黑龙江省,230000,双鸭山市,230500,2004,966026.4823529411,451494.0,1500927.074509804
黑龙江省,230000,绥化市,231200,2004,4499905.0156862745,677701.262745098,5217506.066666667
黑龙江省,230000,伊春市,230700,2004,402784.35294117656,565368.8352941177,1295965.6588235293
湖北省,420000,鄂州市,420700,2004,382019.11764705885,261457.8705882353,1017089.949019608
湖北省,420000,黄冈市,421100,2004,4448259.529411765,692115.0509803921,7413819.752941178
湖北省,420000,黄石市,420200,2004,601142.8352941177,853684.968627451,2558754.4823529413
湖北省,420000,荆门市,420800,2004,2097334.8784313723,405658.8509803922,3086101.2078431365
湖北省,420000,荆州市,421000,2004,3796422.2980392156,1466622.8352941175,6609808.2352941185
湖北省,420000,十堰市,420300,2004,645155.7215686275,660477.0470588235,3585420.184313725
湖北省,420000,随州市,421300,2004,1649239.3607843139,273051.0,2603437.2941176468
湖北省,420000,武汉市,420100,2004,2167078.2392156865,5008620.321568627,8785384.886274511
湖北省,420000,咸宁市,421200,2004,947684.7647058824,409497.31372549024,2842745.2000000007
湖北省,420000,襄阳市,420600,2004,3332360.737254902,1508702.0666666667,5905487.470588235
湖北省,420000,孝感市,420900,2004,4185849.215686274,550372.9882352941,5197877.564705881
湖北省,420000,宜昌市,420500,2004,959448.2156862748,965439.0235294118,4314173.262745099
湖南省,430000,常德市,430700,2004,2971373.031372549,703838.0,5985098.247058824
湖南省,430000,郴州市,431000,2004,523405.32549019606,491380.0,4538938.635294118
湖南省,430000,衡阳市,430400,2004,2486956.1529411767,873976.6470588235,7063492.725490195
湖南省,430000,怀化市,431200,2004,678452.8039215687,483912.0745098039,4832496.65882353
湖南省,430000,娄底市,431300,2004,1963292.9725490198,494622.2901960784,3919635.3725490198
湖南省,430000,邵阳市,430500,2004,3936525.796078431,810508.5725490196,7330201.737254903
湖南省,430000,湘潭市,430300,2004,427078.4392156863,779515.7215686274,2674210.80392157
湖南省,430000,益阳市,430900,2004,1630300.694117647,476394.17254901957,4520834.298039215
湖南省,430000,永州市,431100,2004,1424987.9764705882,388845.23529411765,5624809.537254902
